first_name,last_name,email,phone,city,address,job_title,annual_income,current_vehicle_owner,current_vehicle_name,current_vehicle_year,current_vehicle_price,source,status,lead_score,priority,follow_up_date,closure_probability,next_action,ai_score,ai_prediction,ai_confidence,conversion_prediction,vehicle_id
Rahul,Sharma,rahul137@gmail.com,9105070230,Hyderabad,Address 137,Sales Executive,941781,True,,2020,500000,walkin,lost,50,low,2025-11-24,70,Follow up call,0.34,Low Chance,Low,Likely,4
Kiran,Sharma,kiran138@gmail.com,9207429507,Pune,Address 138,Software Engineer,931406,True,,2019,500000,walkin,negotiation,35,medium,2025-07-21,38,Follow up call,0.38,Medium Chance,Medium,Likely,3
Rahul,Kumar,rahul139@gmail.com,9533298665,Mumbai,Address 139,Business Owner,677451,True,,2018,500000,website,lost,79,low,2025-11-12,81,Follow up call,0.78,Low Chance,High,Unknown,1
Pooja,Kumar,pooja140@gmail.com,9812427707,Bangalore,Address 140,Analyst,1234675,True,,2019,,walkin,won,49,high,2025-12-05,49,Follow up call,0.21,Low Chance,Low,Unlikely,2
Amit,Reddy,amit141@gmail.com,9395193845,Chennai,Address 141,Software Engineer,1934770,False,Swift,2018,700000,referral,contacted,89,medium,2025-11-29,27,Follow up call,0.22,Low Chance,High,Unlikely,3
Pooja,Reddy,pooja142@gmail.com,9887832228,Hyderabad,Address 142,Software Engineer,1011882,True,Baleno,2020,700000,walkin,lost,49,high,2025-09-20,7,Follow up call,0.2,High Chance,Medium,Unlikely,2
Anita,Singh,anita143@gmail.com,9420233256,Mumbai,Address 143,Manager,1854555,True,Creta,2020,,referral,negotiation,47,high,2025-11-19,7,Follow up call,0.13,Medium Chance,Low,Unlikely,3
Suresh,Das,suresh144@gmail.com,9188796946,Hyderabad,Address 144,Manager,1119399,True,Baleno,2021,700000,call,test_driven,23,high,2025-11-08,31,Follow up call,0.94,Medium Chance,Medium,Likely,1
Pooja,Sharma,pooja145@gmail.com,9121333182,Hyderabad,Address 145,Sales Executive,1669108,False,,2022,500000,call,test_completed,100,high,2026-01-11,56,Follow up call,0.17,Low Chance,Medium,Likely,2
Anita,Verma,anita146@gmail.com,9659783958,Delhi,Address 146,Business Owner,360558,True,Swift,2022,500000,website,test_completed,62,high,2025-10-21,12,Follow up call,0.66,Medium Chance,Low,Likely,4
Amit,Das,amit147@gmail.com,9794357330,Chennai,Address 147,Analyst,620843,True,Baleno,2021,500000,walkin,test_driven,28,medium,2025-07-30,57,Follow up call,0.55,Medium Chance,High,Likely,3
Neha,Patel,neha148@gmail.com,9396018332,Delhi,Address 148,Business Owner,425026,True,Swift,2018,700000,website,won,36,medium,2025-12-10,69,Follow up call,0.78,High Chance,Low,Unknown,2
Vijay,Das,vijay149@gmail.com,9327140356,Chennai,Address 149,Manager,1861257,False,City,2018,700000,referral,contacted,75,medium,2025-11-23,62,Follow up call,0.67,Low Chance,High,Likely,3
Anita,Verma,anita150@gmail.com,9560656779,Bangalore,Address 150,Sales Executive,1536782,True,Baleno,2018,500000,referral,contacted,63,low,2025-09-11,47,Follow up call,0.93,Medium Chance,Low,Likely,1
Vijay,Singh,vijay151@gmail.com,9878648920,Bangalore,Address 151,Analyst,324370,False,City,2022,500000,walkin,won,2,low,2026-01-12,90,Follow up call,0.66,Low Chance,Medium,Unlikely,2
Vijay,Reddy,vijay152@gmail.com,9871706935,Delhi,Address 152,Sales Executive,312718,False,,2019,,call,new,83,low,2025-11-13,50,Follow up call,0.44,High Chance,High,Unlikely,4
Amit,Singh,amit153@gmail.com,9994986903,Mumbai,Address 153,Software Engineer,1326204,True,City,2020,700000,website,negotiation,44,low,2025-09-16,79,Follow up call,0.46,High Chance,High,Likely,3
Anita,Das,anita154@gmail.com,9176331438,Pune,Address 154,Analyst,729972,False,Swift,2020,700000,website,contacted,87,low,2025-09-06,48,Follow up call,0.37,Medium Chance,High,Likely,3
Anita,Singh,anita155@gmail.com,9167373594,Mumbai,Address 155,Manager,1919987,True,,2018,900000,referral,new,1,high,2025-11-03,41,Follow up call,0.18,High Chance,Medium,Likely,1
Vijay,Patel,vijay156@gmail.com,9588089232,Mumbai,Address 156,Software Engineer,1421337,False,Baleno,2022,700000,website,negotiation,96,high,2025-11-05,40,Follow up call,0.94,High Chance,Low,Unlikely,5
Vijay,Reddy,vijay157@gmail.com,9679470273,Pune,Address 157,Sales Executive,868771,True,Swift,2021,500000,website,contacted,52,low,2025-10-01,86,Follow up call,0.42,High Chance,Medium,Unknown,3
Priya,Singh,priya158@gmail.com,9384212484,Hyderabad,Address 158,Manager,589450,True,Baleno,2019,,walkin,test_driven,50,low,2025-10-12,73,Follow up call,0.41,High Chance,Low,Unlikely,2
Neha,Verma,neha159@gmail.com,9943684022,Mumbai,Address 159,Analyst,583776,True,Swift,2019,,referral,new,29,high,2025-12-19,22,Follow up call,0.67,Low Chance,Medium,Unknown,4
Kiran,Singh,kiran160@gmail.com,9390814185,Mumbai,Address 160,Sales Executive,587049,True,City,2018,900000,referral,lost,61,high,2025-08-03,34,Follow up call,0.13,Medium Chance,Medium,Unknown,3
Pooja,Singh,pooja161@gmail.com,9464240796,Delhi,Address 161,Sales Executive,1487892,False,City,2020,900000,call,test_driven,2,high,2025-12-16,15,Follow up call,0.29,Low Chance,Medium,Unlikely,2
Suresh,Das,suresh162@gmail.com,9711169890,Mumbai,Address 162,Software Engineer,1646016,False,City,,,call,test_driven,76,low,2026-01-16,82,Follow up call,0.37,High Chance,Low,Unknown,4
Neha,Verma,neha163@gmail.com,9518951366,Hyderabad,Address 163,Manager,1078672,True,Creta,2022,700000,call,won,1,medium,2025-08-07,70,Follow up call,0.16,High Chance,Medium,Unlikely,3
Anita,Patel,anita164@gmail.com,9348573756,Hyderabad,Address 164,Analyst,449229,False,City,,700000,walkin,test_completed,8,medium,2025-08-19,22,Follow up call,0.79,Low Chance,High,Unknown,1
Amit,Reddy,amit165@gmail.com,9335860623,Bangalore,Address 165,Analyst,1488179,True,City,2022,,walkin,lost,43,low,2025-08-16,79,Follow up call,0.76,Medium Chance,Low,Unlikely,2
Suresh,Das,suresh166@gmail.com,9221842860,Pune,Address 166,Manager,1981553,True,Swift,2020,500000,referral,test_driven,41,high,2025-11-01,45,Follow up call,0.87,High Chance,Medium,Unknown,3
Vijay,Patel,vijay167@gmail.com,9512021287,Delhi,Address 167,Business Owner,502596,True,City,2020,500000,call,new,80,medium,2025-09-06,47,Follow up call,0.93,Low Chance,Medium,Unknown,4
Anita,Verma,anita168@gmail.com,9320648505,Delhi,Address 168,Sales Executive,1609707,True,Creta,2020,700000,walkin,negotiation,71,medium,2025-12-13,12,Follow up call,0.97,High Chance,Medium,Likely,1
Amit,Verma,amit169@gmail.com,9569996402,Hyderabad,Address 169,Sales Executive,1295439,True,,2022,500000,walkin,lost,63,low,2025-11-18,53,Follow up call,0.21,Low Chance,Medium,Unlikely,1
Ravi,Verma,ravi170@gmail.com,9748731480,Pune,Address 170,Business Owner,1229496,True,Creta,,900000,call,lost,35,high,2025-09-03,91,Follow up call,0.47,Low Chance,High,Likely,2
Neha,Das,neha171@gmail.com,9140896079,Hyderabad,Address 171,Software Engineer,551875,False,,2020,700000,call,lost,68,medium,2025-12-22,91,Follow up call,0.68,High Chance,Low,Unknown,3
Ravi,Patel,ravi172@gmail.com,9280106820,Mumbai,Address 172,Business Owner,1990007,True,,2021,500000,call,negotiation,9,medium,2025-07-24,12,Follow up call,0.23,Low Chance,High,Unknown,2
Rahul,Verma,rahul173@gmail.com,9526420855,Mumbai,Address 173,Business Owner,957349,False,,2018,700000,website,won,14,low,2025-08-03,91,Follow up call,0.31,Medium Chance,Low,Unlikely,4
Ravi,Kumar,ravi174@gmail.com,9593599386,Bangalore,Address 174,Business Owner,1466932,True,Creta,,900000,referral,contacted,57,high,2025-12-18,29,Follow up call,0.33,Medium Chance,Medium,Unlikely,4
Anita,Verma,anita175@gmail.com,9213675536,Chennai,Address 175,Sales Executive,669501,True,Creta,2021,,walkin,new,87,high,2025-08-15,85,Follow up call,0.45,Low Chance,Medium,Unknown,4
Anita,Singh,anita176@gmail.com,9846053410,Pune,Address 176,Manager,1331473,True,Creta,2019,,walkin,negotiation,56,medium,2025-12-08,18,Follow up call,0.79,High Chance,Medium,Likely,5
Vijay,Sharma,vijay177@gmail.com,9430384683,Mumbai,Address 177,Manager,1129951,True,City,2018,700000,website,won,93,medium,2025-10-07,60,Follow up call,0.44,Medium Chance,Medium,Unknown,2
Priya,Sharma,priya178@gmail.com,9300617746,Pune,Address 178,Analyst,1200953,False,,2021,500000,website,new,62,medium,2025-08-25,16,Follow up call,0.2,Low Chance,Medium,Unlikely,3
Amit,Sharma,amit179@gmail.com,9864988758,Delhi,Address 179,Manager,570647,False,Creta,2018,900000,referral,contacted,71,medium,2025-11-04,86,Follow up call,0.9,Low Chance,Low,Unlikely,3
Ravi,Patel,ravi180@gmail.com,9551222518,Mumbai,Address 180,Software Engineer,1243613,False,Creta,2018,,walkin,new,53,medium,2025-12-24,10,Follow up call,0.96,High Chance,High,Unknown,5
Ravi,Patel,ravi181@gmail.com,9894866919,Chennai,Address 181,Analyst,1146993,False,,2019,700000,website,contacted,1,high,2025-08-06,95,Follow up call,0.93,High Chance,Medium,Likely,4
Suresh,Das,suresh182@gmail.com,9454215977,Pune,Address 182,Manager,1105900,False,Baleno,2020,500000,referral,negotiation,28,high,2025-11-27,1,Follow up call,0.6,Low Chance,Medium,Likely,1
Kiran,Patel,kiran183@gmail.com,9823363219,Chennai,Address 183,Manager,1033350,False,Swift,2020,700000,referral,negotiation,43,medium,2025-10-12,3,Follow up call,0.42,High Chance,High,Unlikely,5
Neha,Sharma,neha184@gmail.com,9946825580,Chennai,Address 184,Analyst,1604116,False,,2021,900000,call,test_completed,14,medium,2025-09-22,55,Follow up call,0.13,Medium Chance,Low,Unlikely,3
Anita,Verma,anita185@gmail.com,9392181105,Hyderabad,Address 185,Sales Executive,1338305,True,Swift,2022,900000,walkin,lost,36,low,2025-07-31,92,Follow up call,0.93,High Chance,Medium,Likely,2
Pooja,Verma,pooja186@gmail.com,9550912397,Hyderabad,Address 186,Software Engineer,1221279,True,Creta,2018,500000,website,negotiation,64,low,2025-12-08,62,Follow up call,0.71,Medium Chance,Medium,Unlikely,3
Neha,Das,neha187@gmail.com,9735808054,Bangalore,Address 187,Analyst,1462934,True,Creta,2020,900000,call,test_completed,91,low,2025-09-19,44,Follow up call,0.28,Low Chance,Low,Likely,2
Ravi,Singh,ravi188@gmail.com,9172290755,Pune,Address 188,Software Engineer,1218270,False,Baleno,2022,500000,walkin,test_driven,36,high,2025-08-18,38,Follow up call,0.17,Low Chance,Low,Unlikely,1
Kiran,Patel,kiran189@gmail.com,9966177007,Pune,Address 189,Analyst,1531965,True,,,700000,call,new,32,high,2025-07-24,61,Follow up call,0.48,Low Chance,Low,Likely,1
Rahul,Reddy,rahul190@gmail.com,9579343951,Hyderabad,Address 190,Business Owner,1550600,False,,2021,900000,walkin,won,57,high,2025-12-19,17,Follow up call,0.83,Medium Chance,Medium,Unlikely,3
Priya,Patel,priya191@gmail.com,9709728838,Bangalore,Address 191,Manager,1483122,True,Creta,2020,700000,walkin,won,4,low,2025-08-11,64,Follow up call,0.11,Low Chance,Low,Unlikely,1
Priya,Verma,priya192@gmail.com,9980586482,Chennai,Address 192,Business Owner,1187144,False,Baleno,2022,,walkin,new,14,low,2025-11-24,40,Follow up call,0.88,Medium Chance,Medium,Unlikely,1
Pooja,Verma,pooja193@gmail.com,9772159185,Hyderabad,Address 193,Software Engineer,360698,True,,2020,,call,contacted,96,medium,2025-12-18,64,Follow up call,0.83,Low Chance,Low,Unknown,3
Neha,Kumar,neha194@gmail.com,9516543033,Hyderabad,Address 194,Manager,452933,False,Baleno,2021,,website,lost,9,high,2025-12-28,14,Follow up call,0.16,Low Chance,Medium,Unlikely,4
Pooja,Das,pooja195@gmail.com,9181213919,Bangalore,Address 195,Manager,1582435,False,Baleno,2020,500000,call,new,51,medium,2025-10-07,42,Follow up call,0.77,Medium Chance,Low,Likely,5
Anita,Verma,anita196@gmail.com,9840615661,Pune,Address 196,Business Owner,1780891,False,,2019,,call,negotiation,55,low,2025-12-19,64,Follow up call,0.1,High Chance,Low,Unlikely,1
Pooja,Patel,pooja197@gmail.com,9114085974,Hyderabad,Address 197,Business Owner,1901692,False,,,900000,call,test_completed,88,medium,2025-09-30,28,Follow up call,0.97,Low Chance,High,Unlikely,5
Pooja,Verma,pooja198@gmail.com,9817383109,Chennai,Address 198,Manager,1271156,False,,2020,500000,website,contacted,60,low,2025-11-25,42,Follow up call,0.98,Medium Chance,Medium,Unknown,4
Neha,Singh,neha199@gmail.com,9886430480,Hyderabad,Address 199,Business Owner,1257893,True,Creta,2020,900000,call,negotiation,27,low,2025-08-19,25,Follow up call,0.5,High Chance,Medium,Unknown,4
Priya,Das,priya200@gmail.com,9854579475,Pune,Address 200,Software Engineer,735423,False,,2021,900000,call,new,60,high,2025-12-16,65,Follow up call,0.75,High Chance,Low,Unlikely,4
Rahul,Sharma,rahul201@gmail.com,9238036315,Chennai,Address 201,Software Engineer,858183,True,Swift,2019,500000,referral,contacted,97,medium,2025-09-26,39,Follow up call,0.54,High Chance,Medium,Unlikely,3
Priya,Singh,priya202@gmail.com,9972496656,Hyderabad,Address 202,Manager,1341176,False,Creta,,900000,walkin,won,0,medium,2025-12-27,76,Follow up call,0.16,High Chance,High,Unknown,4
Pooja,Das,pooja203@gmail.com,9983388280,Mumbai,Address 203,Analyst,1170230,False,City,2021,,call,negotiation,86,high,2025-10-03,25,Follow up call,0.6,High Chance,Low,Unknown,3
Suresh,Sharma,suresh204@gmail.com,9960592752,Delhi,Address 204,Business Owner,707543,True,Creta,2022,,call,contacted,63,high,2025-08-12,88,Follow up call,0.3,Medium Chance,Medium,Unlikely,4
Vijay,Verma,vijay205@gmail.com,9358591436,Bangalore,Address 205,Sales Executive,1625169,False,Baleno,2020,500000,walkin,contacted,86,low,2025-09-17,37,Follow up call,0.81,Low Chance,Low,Unknown,5
Neha,Reddy,neha206@gmail.com,9563905310,Bangalore,Address 206,Manager,1072451,True,Swift,2020,900000,website,lost,51,medium,2025-12-24,63,Follow up call,0.11,Low Chance,Low,Unlikely,3
Kiran,Das,kiran207@gmail.com,9282228337,Pune,Address 207,Manager,1160791,True,,2018,700000,walkin,negotiation,69,medium,2025-08-05,87,Follow up call,0.67,Low Chance,Medium,Unknown,3
Amit,Sharma,amit208@gmail.com,9636640885,Delhi,Address 208,Manager,1399837,False,Baleno,,500000,referral,contacted,43,high,2025-10-21,90,Follow up call,0.99,Low Chance,High,Likely,1
Vijay,Patel,vijay209@gmail.com,9593826903,Mumbai,Address 209,Sales Executive,520912,False,,2022,,website,test_completed,85,high,2025-08-06,89,Follow up call,0.76,Medium Chance,Medium,Unknown,1
Anita,Sharma,anita210@gmail.com,9951781444,Bangalore,Address 210,Manager,473756,False,City,2018,900000,referral,negotiation,44,low,2026-01-06,38,Follow up call,0.61,Low Chance,Medium,Unlikely,3
Pooja,Das,pooja211@gmail.com,9341106898,Chennai,Address 211,Business Owner,1652378,False,Baleno,2020,,call,lost,81,low,2025-11-02,35,Follow up call,0.74,High Chance,Low,Unlikely,1
Neha,Singh,neha212@gmail.com,9244469241,Mumbai,Address 212,Sales Executive,744693,True,Baleno,2022,900000,website,test_driven,71,high,2025-11-10,29,Follow up call,0.25,High Chance,Medium,Likely,2
Pooja,Das,pooja213@gmail.com,9916141625,Delhi,Address 213,Sales Executive,1659535,True,,2018,900000,call,lost,100,medium,2025-10-30,95,Follow up call,0.35,High Chance,Medium,Likely,5
Rahul,Patel,rahul214@gmail.com,9620559290,Bangalore,Address 214,Business Owner,444809,False,Baleno,,700000,website,test_driven,60,low,2025-09-08,56,Follow up call,0.29,Low Chance,Medium,Unknown,4
Vijay,Sharma,vijay215@gmail.com,9386830380,Pune,Address 215,Sales Executive,1077420,False,Baleno,2022,500000,website,contacted,30,low,2026-01-06,1,Follow up call,0.45,Medium Chance,High,Unlikely,3
Rahul,Verma,rahul216@gmail.com,9195664911,Delhi,Address 216,Analyst,1110529,False,Creta,2022,,referral,contacted,39,high,2025-09-26,84,Follow up call,0.84,High Chance,Low,Likely,4
Anita,Verma,anita217@gmail.com,9874960341,Hyderabad,Address 217,Business Owner,1610667,False,Baleno,2021,500000,call,contacted,88,medium,2025-10-02,57,Follow up call,0.29,Low Chance,Medium,Unknown,5
Priya,Patel,priya218@gmail.com,9834900682,Delhi,Address 218,Sales Executive,785756,False,Swift,2019,500000,call,won,76,low,2025-11-12,12,Follow up call,0.93,Low Chance,Medium,Unknown,4
Rahul,Patel,rahul219@gmail.com,9840603383,Delhi,Address 219,Sales Executive,1617873,True,Swift,2018,900000,referral,new,21,medium,2025-10-13,8,Follow up call,0.58,High Chance,High,Likely,5
Priya,Das,priya220@gmail.com,9358810386,Hyderabad,Address 220,Business Owner,1889199,True,Swift,2022,900000,walkin,test_driven,71,high,2026-01-03,68,Follow up call,0.71,Medium Chance,Low,Unknown,5
Neha,Patel,neha221@gmail.com,9622972503,Pune,Address 221,Manager,1073563,True,City,2020,700000,walkin,test_driven,68,low,2025-07-31,74,Follow up call,0.48,High Chance,High,Unknown,1
Ravi,Das,ravi222@gmail.com,9658656088,Bangalore,Address 222,Analyst,903266,False,Creta,2019,,referral,contacted,35,low,2025-08-19,82,Follow up call,0.77,High Chance,High,Unknown,5
Rahul,Patel,rahul223@gmail.com,9593853544,Bangalore,Address 223,Sales Executive,1572994,False,Swift,2019,500000,call,test_completed,83,low,2025-08-23,62,Follow up call,0.75,Medium Chance,Medium,Likely,1
Vijay,Das,vijay224@gmail.com,9508673969,Hyderabad,Address 224,Software Engineer,1411193,True,Swift,2019,700000,referral,won,44,low,2025-11-15,37,Follow up call,0.12,Low Chance,Medium,Unlikely,1
Pooja,Kumar,pooja225@gmail.com,9516416728,Delhi,Address 225,Sales Executive,432011,False,,,900000,call,lost,26,medium,2025-11-21,84,Follow up call,0.24,High Chance,Low,Unlikely,5
Ravi,Kumar,ravi226@gmail.com,9811723551,Mumbai,Address 226,Software Engineer,1309558,True,,2020,500000,call,new,17,medium,2025-10-20,3,Follow up call,0.87,Low Chance,High,Unlikely,2
Ravi,Sharma,ravi227@gmail.com,9353919221,Hyderabad,Address 227,Analyst,1651451,False,City,2018,500000,website,test_completed,17,high,2025-09-25,57,Follow up call,0.69,Low Chance,Low,Unknown,4
Vijay,Verma,vijay228@gmail.com,9676927117,Delhi,Address 228,Sales Executive,1806584,True,Creta,2019,900000,referral,lost,24,low,2025-08-29,27,Follow up call,0.22,Low Chance,Medium,Unknown,3
Rahul,Verma,rahul229@gmail.com,9504166260,Mumbai,Address 229,Sales Executive,716601,False,,2021,500000,walkin,contacted,90,medium,2025-09-08,91,Follow up call,0.73,High Chance,High,Unknown,2
Neha,Sharma,neha230@gmail.com,9549795477,Mumbai,Address 230,Sales Executive,864664,True,Swift,2022,500000,call,test_driven,62,low,2025-10-25,60,Follow up call,0.46,Low Chance,High,Unlikely,5
Pooja,Patel,pooja231@gmail.com,9710014813,Bangalore,Address 231,Software Engineer,1961530,True,City,2020,500000,call,new,13,low,2025-08-20,100,Follow up call,0.66,Medium Chance,Low,Likely,2
Suresh,Patel,suresh232@gmail.com,9358944372,Bangalore,Address 232,Analyst,1537205,True,Creta,2020,700000,website,new,51,medium,2025-11-23,47,Follow up call,0.63,Medium Chance,High,Unknown,4
Anita,Verma,anita233@gmail.com,9470219696,Hyderabad,Address 233,Manager,333677,True,City,2022,900000,website,test_driven,97,low,2025-10-31,44,Follow up call,0.2,High Chance,High,Unknown,1
Ravi,Singh,ravi234@gmail.com,9270257414,Pune,Address 234,Sales Executive,1489025,True,Swift,2021,700000,call,lost,35,medium,2025-12-17,49,Follow up call,0.43,Medium Chance,High,Unknown,3
Anita,Reddy,anita235@gmail.com,9884002368,Delhi,Address 235,Sales Executive,1009861,True,Creta,2022,,walkin,test_completed,12,high,2025-07-24,8,Follow up call,0.88,Medium Chance,Low,Unlikely,3
Vijay,Verma,vijay236@gmail.com,9585427647,Pune,Address 236,Sales Executive,356606,False,Swift,,900000,referral,new,91,medium,2025-10-19,58,Follow up call,0.71,Medium Chance,Medium,Unknown,1
Suresh,Singh,suresh237@gmail.com,9973238976,Mumbai,Address 237,Business Owner,681049,True,,2021,700000,website,test_completed,87,high,2025-12-12,41,Follow up call,0.59,Medium Chance,Low,Likely,1
Amit,Verma,amit238@gmail.com,9777688106,Delhi,Address 238,Software Engineer,1846237,False,Baleno,2021,900000,website,test_driven,83,high,2025-10-27,91,Follow up call,0.74,Medium Chance,Low,Likely,3
Rahul,Kumar,rahul239@gmail.com,9448802788,Hyderabad,Address 239,Sales Executive,1982602,True,Creta,2019,700000,call,lost,33,low,2025-12-13,41,Follow up call,0.82,Medium Chance,Medium,Unknown,4
Suresh,Singh,suresh240@gmail.com,9627324455,Bangalore,Address 240,Sales Executive,1986586,False,Baleno,,,call,won,19,low,2025-11-15,77,Follow up call,0.47,Low Chance,High,Unknown,2
